claim_id,claim,status,location,dependencies,script,external_data,supersedes,canonical_status,active
FLAV.PENCIL.04,"Anchor-placement splitting trichotomy - the clean rational double cover is NON-GENERIC (anchor-first hardening) [I] + [P] (sector id). The splitting-type exponents (2,1,1) (= the anchor (1,1,2); v32 splitting O(-2)+O(-1)^2) placed across the three family slots give three DIFFERENT covers: (1,1,2) heavy-in-fam3 (lepton) det B(K+xQ)=(3x+2)(3x+5) disc=81=N_fam^4 -> SPLIT (individually rational branch labels {2,5}); (2,1,1) heavy-in-fam1 det B=(x+2)(9x+11) disc=49=scalaron^2 -> SPLIT; (1,2,1) heavy-in-fam2 det B=5x^2+10x+3 disc=40=|R(D5)|=det B(L) -> NON-SPLIT (Galois-conjugate IRRATIONAL branch points -1 +/- sqrt(10)/5, centered EXACTLY on the sheet x=-1 (q=3), separation 2 sqrt(A_Lambda)). The three discriminants are themselves compiler atoms (N_fam^4, scalaron^2, |R(D5)|). Negative control (cf. v81): the R-pencil disc=153 is not a square either => Koide & carrier as SEPARATE RATIONAL singularities is a special feature of the canonical anchor placement, not generic. Restates the basis-invariant core T=3 B(Q)^-1 B(K)=[[5,11/3],[0,2]] (Spec{2,5}, tr=7=scalaron, det=10=A_Lambda). The physical fermion-sector identification of the placements is NOT claimed and stays [P]",Identity [I] + Physical [P] (sector id),tfpt_2,FLAV.PENCIL.02; FLAV.PENCIL.03; v32; v80; v81,v82_koide_attractor_splitting.py,-,,"Identity [I] (discriminant trichotomy, non-genericity, negative control) + [P] (physical sector identification of the placements)",true
REDTEAM.A.01,"Red Team / Stress Test Target A - adversarial attack on the (E8)_1 boundary-net identification (GATE.METRIC.03). CONFIRMS the conservative wording: central charge is NECESSARY not sufficient - (D8)_1=SO(16)_1 also has c=120/15=8 but is non-holomorphic (4 primaries 1,v,s,c), and the c=8 Narain family is positive-dimensional; (E8)_1 is the UNIQUE holomorphic c=8 net (even unimodular rank-8 lattice = E8), so HOLOMORPHY (mu-index 1) is the load-bearing extra assumption. The conformal embedding c_coset=c(E8)-c(D5)-c(A3)=8-5-3=0 is compatibility, NOT the physical subnet identification; Delta_eff>0 SUPPORTS tightness (clustering) but does not prove it; the constructive seam-Calderon->(E8)_1 map and bulk-reconstruction uniqueness are missing. VERDICT: keep 'reduced to a rigorous boundary-net identification problem', do NOT write 'metric sector closed'","Red-team [P] (reduced, not closed)",tfpt_5_redteam,GATE.METRIC.03; v77; v76; v61,redteam/rt_A_e8net.py,-,,"Red-team verdict: reduced, not closed [P]",true
REDTEAM.B.01,"Red Team Target B - attack on the UPSTREAM physical premise of Theorem A (the Lean arithmetic 2^g=g^2+g+2 <=> g=5 is NOT attacked; it is verified [F]). Finding: the carrier rank is selected by the Pascal RULE, not the arithmetic. Perturbing the constant 2^g=g^2+g+c gives {5} only at c=2; the truncation degree K in 2^(g-1)=sum_{k<=K} C(g,k) sets g=2K+1 (K=0->1, 1->3, 2->5, 3->7), so choosing K=2 is the physical input. Over-determined (D5 half-spinor dim S+=2^(g-1)=16 <=> g=5; family closure N_fam=(2^(g-1)-1)/g, g+N_fam=8 also pick 5) but each is itself a postulate. VERDICT: the arithmetic core stands [F]; the Pascal SELECTION must be typed [A]/[P], not [I]","Red-team [F]+[A] (survives, narrowed)",tfpt_5_redteam,FORM.CAR.01; CAR.UNIQ.01; v2; v14,redteam/rt_B_pascal.py,-,,Red-team verdict: survives; Pascal selection now typed [A]/[P],true
REDTEAM.C.01,"Red Team Target C - dimensional firewall on k=c3/2. The reduced coefficient k_red=c3/2=1/(16pi) is dimensionless; the only legal chain is k_phys=k_red/G, S=4pi k_phys A_phys=A_phys/(4G). The forbidden form k_phys=c3/2 is dimensionally false (legal only at G=1 / Planck units). Firewall scan of v67/v68/v73: 28 'c3/2' mentions, ZERO naked dimensionful identities, each file establishes the reduced/seam-unit/G=1 context; the firewall's teeth are verified against a synthetic violation. VERDICT: safe as worded (reduced coefficient); the absolute 1/G (UV-sensitive, Sakharov/Connes) stays the one dimensionful anchor",Red-team [I]+[A] (survives),tfpt_5_redteam,SEAM.AREACOEFF.01; SEAM.AREACOEFF.02; v67; v68; v73,redteam/rt_C_kc3.py,-,,Red-team verdict: survives as worded (reduced coefficient),true
REDTEAM.D.01,"Red Team Target D - stress test of the U_point->v_geo bijection (FLAV.UPOINT.01). For positive reals (ratios,product) <=> (individuals) is a bijection and the TFPT sectors satisfy it (positive rational c, odd size 3=N_fam). Counterexamples off-assumption: even sector size leaves a SIGN ambiguity ({2,3} vs {-2,-3} share ratio 3/2 and product 6); complex amplitudes leave an n-th-root BRANCH ambiguity ({1,1,1},{w,w,w},{w^2,w^2,w^2}, w=e^{2pi i/3}, share all ratios and product 1); a zero amplitude is degenerate. GENUINE RESIDUAL: the bijection fixes amplitude MAGNITUDES only - CP phases delta_CKM/PMNS are complex and are NOT folded into v_geo. VERDICT: holds for TFPT once four hypotheses (real, positive, fixed branch, no zeros / odd sector size) are made EXPLICIT (they are silent in v75)","Red-team [I]+[A] (survives, narrowed)",tfpt_5_redteam,FLAV.UPOINT.01; v75; v20; v24,redteam/rt_D_upoint.py,-,,Red-team verdict: survives; four hypotheses now explicit; CP-phase residual,true
REDTEAM.E.01,"Red Team Target E - single-scale audit of v_geo (ANCHOR.VGEO.01). The closed compiler + protected IR readouts all reduce to (pure number) x v_geo: M_scal=c3^(7/2) Mbar, f_a=(c3/|mu4|)^(7/2) Mbar, masses=(pi/sqrt2) c_f phi0^k v_geo, and 1/G shares the same anchor (v68/v75). The audit SURFACES non-pure-reduction candidates: the seam cutoff Lambda (only an identification seam=Planck collapses it to v_geo), the electroweak matching scale, the reheating temperature, and the leptogenesis scale - all frontier [P]/[A] inputs that must NOT be silently absorbed into v_geo. VERDICT: v_geo is the unique dimensional floor of the CERTIFIED tiers (true by dimensional analysis); full single-scale-ness is conditional on the flagged identifications staying honestly typed","Red-team [I]+[A] (survives, narrowed)",tfpt_5_redteam,ANCHOR.VGEO.01; FLAV.UPOINT.01; v78; v68; v60,redteam/rt_E_vgeo.py,-,,Red-team verdict: floor of certified tiers; frontier scales must stay typed,true
GATE.METRIC.04,"Red-team Target A residual 1 CLOSED [L] (holomorphy is necessary AND sufficient to pin (E8)_1): at level 1 the number of primaries = det(Cartan) = |fundamental group|, giving A3=4, D5=4, D8=4, E8=1. So holomorphy (single vacuum sector = mu-index 1 = det 1) excludes the SAME-c rival (D8)_1=SO(16)_1 (c=120/15=8 but 4 primaries 1,v,s,c) - equal central charge is necessary not sufficient - AND is sufficient: a holomorphic c=8 chiral CFT is the lattice theory of an even unimodular rank-8 lattice, of which there is exactly ONE, E8, by the Minkowski-Siegel mass formula (mass=1/|W(E8)|=1/696729600=1/(2^14*3^5*5^2*7), and |Aut(E8)|=|W(E8)| saturates it; E8 Gram even, det 1). The (D5)_1x(A3)_1 conformal embedding c=5+3=8=c(E8) is compatibility (16 primaries vs 1), NOT the subnet identification. CONSEQUENCE: with this, the constructive map need only show the seam-Calderon boundary net is holomorphic & c=8 (then E8 is automatic), so Target A drops from 3 residuals to 2: (i) boundary-net holomorphy+c=8 (Delta_eff>0 supports, not proves), (ii) bulk-reconstruction uniqueness - both still [P]/[A]",Lattice [L] (residual 1 closed) + [P]/[A] (residuals 2-3 open),tfpt_5_redteam,REDTEAM.A.01; GATE.METRIC.03; v77; v66; v1,v83_e8net_holomorphic_uniqueness.py,E8 lattice / level-1 RCFT (standard),,Lattice [L]: holomorphy => (E8)_1 unique (residual 1 closed); residuals 2 (constructive map) + 3 (bulk uniqueness) remain [P]/[A],true
CAR.PASCAL.01,"Red-team Target B residual REDUCED [I]/[L]: the carrier 'K=2 Pascal truncation' flagged by the red team as a free postulate is NOT free. K=(g-1)/2 is the Pascal-row MIDPOINT: sum_{k<=(g-1)/2} C(g,k) = 2^(g-1) for every odd g (verified g=3,5,7,9), i.e. the half-spinor split of the 2^g Dirac spinor. Equivalently the carrier is the even Clifford half-spinor Lambda^even(C^g_car): C(5,0)+C(5,2)+C(5,4)=1+10+5=16=2^(g_car-1)=dim S+. So Target-B's residual is not 'why K=2' but the single standard input 'carrier = half-spinor of Spin(2 g_car)', already used in the D5+A3 glue (v1/v15); the Lean arithmetic 2^g=g^2+g+2<=>g=5 stays [F]",Identity/Lattice [I]/[L] (B residual reduced to the half-spinor input),tfpt_5_redteam;tfpt_1,REDTEAM.B.01; FORM.CAR.01; CAR.UNIQ.01; v2; v44,v83_e8net_holomorphic_uniqueness.py,-,,"Identity/Lattice [I]/[L]: K=(g-1)/2 is the half-spinor midpoint, not a free truncation; B residual reduced to the standard half-spinor carrier",true
REG.FREEZE.01,"Blind-prediction registry FROZEN 2026-06-09, machine-enforced (review point: pre-registration before JUNO/CMB-S4/LiteBIRD/DESI). predictions_frozen.json freezes every dimensionless prediction of record at 25 significant digits; v84 re-derives each decimal from the two axioms {c3,g_car} on every run, so formula and frozen value are locked together (changing either alone FAILS the suite; the file is covered by manifest.sha256). Registry layers: core [N] (alpha^-1, lambda_C, s23/s13 CKM, sin^2 th13, lepton + quark mass ratios), conditional [N]/[P] with the hypothesis NAMED (th12 seed via seam-misalignment, beta_rad, Omega_b, delta_CKM leading, M_scal/Mbar, rho_Lambda/Mbar^4 branch), assigned (delta_CP^nu=240deg, th23=0.5), conditional BANDS for r and n_s at the declared external N_star in [50,60]. THETA12 FREEZE ENFORCED: exactly ONE prediction of record = seed 1/3-phi0/2 = 0.306747357245; the seam (0.306808) and nonlinear (0.307020) values are typed as derived variants of the SAME texture and may NOT appear as predictions (look-elsewhere ambiguity machine-excluded)",Numerical [N] (registry lock) + typing discipline,verification;tfpt_2;introduction,EM.FP.01; FLAV.TH12.01; PRED.LAYER.01; freeze_file.csv,v84_frozen_registry.py,"JUNO, CMB-S4/LiteBIRD, DESI (future); NuFIT 6.0 / CODATA 2022 / ACT DR6 (current)",,Numerical [N] (registry lock),true
FLAV.PENCIL.05,"MASTER-COVER THEOREM (answers next.txt P3; resolves P6 negatively; types P4) [I]/[L]: the anchor-block determinant is GL(2)-COVARIANT on the pencil plane span{K,Q} - det B((aK+bQ)+x(cK+dQ)) = (gamma x+alpha)^2 * p_KQ(moebius_G(x)) exactly (symbolic identity), with disc = 81*det(G)^2 = N_fam^4 x square. CONSEQUENCE: there is exactly ONE anchor-block double cover up to Moebius reparametrisation of the line, the master cover y^2=(3x+2)(3x+5) of v81; the whole disc-81 family observed in next.txt P3 (branch {-8/3,-5/3} for L+xQ, {-5/8,-2/5} for K+xL, {-3/2,-3/5} for Q+xK) is its GL(2) orbit, and the conspicuous rung -8/3 = -rank(E8)/N_fam is the carrier branch point shifted by ONE transport period (rank E8 = g_car+N_fam: -(g_car+N_fam)/N_fam = -g_car/N_fam - 1), i.e. no new structure. NEGATIVE CONTROLS (anchor-first hardened): leaving the anchor plane in the R-direction gives non-square discriminants 153 (R+xQ) and 201 (K+xR) - non-split, no rational cover. P6 HONEST NEGATIVE: the natural 4-sheet candidate det B(K+xQ)*det B(L+xQ) factors through the forced square (3x+5)^2, so mu4=Z4 does NOT act as a genuine 4:1 cover of the pencil line; the transport tower generates a LADDER of double covers (rung n: branch {-2/3-n,-5/3-n}) with second level w^2=(3x+2)(3x+8) (disc 324=18^2) connecting Koide to rank E8 at branch separation 2=|Z2|. P4 TYPED: the branch-divisor trace -7/3=-scalaron/N_fam fixes only the SCALE exponent (M_scal=c3^{7/2}Mbar); n_s=1-2/N_star and r=12/N_star^2 are functions of the external N_star alone, so the cover cannot promote the tilt from [P]. Physical readings (Koide branch <-> physical Koide, sheet <-> half-spinor) stay [P] as in v81/v82",Identity/Lattice [I]/[L] (GL(2) covariance + family classification) + [P] physical readings,verification;next.txt,FLAV.PENCIL.04; v80; v81; v82,v85_master_cover.py,-,,Identity/Lattice [I]/[L]: one master cover; family = GL(2) orbit; mu4 not a 4:1 cover; tilt stays [P],true
COSMO.NSTAR.01,"N_star band -> POINT [P] (the announced 'future derivation from a reheating model' executed; demotion of N_star as a compiler output STANDS): the only compiler input is M_scal=c3^{7/2}Mbar=3.0600e13 GeV [I] (v28/v36/v80); everything downstream is imported standard physics - scalaron width Gamma=N_eff M^3/(48pi Mbar^2) with N_eff=4 (SM Higgs doublet; Starobinsky/Vilenkin/Gorbunov-Panin), reheating at H=Gamma => T_reh=(30 rho/(pi^2 g*))^{1/4}=9.55e9 GeV (g*=106.75), pivot matching with w=0 scalaron oscillations + entropy conservation on the EXACT Starobinsky potential V=(3/4)M^2 Mbar^2(1-e^{-sqrt(2/3)phi})^2. RESULT: N_star(k=0.05/Mpc)=51.44 => n_s=1-2/N_star=0.9611, r=12/N_star^2=0.00454. CROSS-CHECK: k=0.002/Mpc gives N_star=54.7 = the known R^2-reheating literature value (~54). ROBUSTNESS: channel ambiguity N_eff=1..100 moves N_star by <0.8 e-folds (log sensitivity); instantaneous-reheating upper bound N_star<=55.7. FREEZE DISCIPLINE: 51.4 lies inside the frozen registry band [50,60]; predictions_frozen.json NOT modified (v84 lock intact). HONEST TENSIONS RECORDED: (1) n_s=0.9611 is +0.90 sigma below Planck 2018 (0.9649+-0.0042) and increases the DESI-combined tension; (2) A_s COHERENCE is sharper: with M_scal fixed A_s=N^2 c3^7/(24pi^2) is also predicted, A_s(51.44)=1.764e-9 = -11.4 sigma vs Planck 2.105(30)e-9; the A_s-preferred N_star=56.20 exceeds even the instantaneous-reheating bound 55.61 by 0.59 e-folds (instantaneous gives 2.06e-9 = -1.5 sigma, compatible) => within standard physics the measured A_s REQUIRES near-instantaneous reheating and the slow Higgs-channel point is A_s-disfavoured. The [P] point is CONDITIONAL on the decay channel; the frozen band [50,60] remains the prediction surface of record. Kill criteria: robust n_s>=0.967 falsifies the reheating chain (not the [I]/[L] core); A_s already arbitrates between fast and slow reheating",Physical [P] (conditional on M_Star=M_scal + standard reheating),origin_theory;tfpt_2;introduction,GRAV.SCAL.01 (M_scal); PRED.LAYER.01; REG.FREEZE.01,v86_nstar_reheating.py,"Planck 2018 (n_s=0.9649+-0.0042), DESI-combined, CMB-S4/LiteBIRD (r, future); SM g*=106.75",,Physical [P]: N_star=51.4 point inside the frozen band; demotion as compiler output stands,true
GATE.METRIC.05,"Red-team Target A residual (ii) CONDITIONALLY CLOSED [L] -> Target A = ONE residual: bulk-reconstruction uniqueness is NOT independent of residual (i). By the AQFT classification of full 2D CFTs over a chiral net (Longo-Rehren 1995; Kawahigashi-Longo-Mueger 2001; Bischoff-Kawahigashi-Longo-Rehren arXiv:1405.7863) the possible bulks = haploid commutative Q-systems = physical modular invariants of Rep(A); for a HOLOMORPHIC net Rep(A)=Vect so the bulk pairing is UNIQUE. MACHINE-CHECKED CONTRAST: the same-c rival SO(16)_1 (discriminant category Z2xZ2 of D8, q=(0,1/2,1,1), mu-index=4, S/T built explicitly, S^2=I, (ST)^3=I) admits exactly SIX modular invariants (Z>=0 integer, Z_00=1, [Z,S]=[Z,T]=0, entries<=2): diagonal, s<->c swap, BOTH E8-extension invariants |chi_0+chi_{s,c}|^2 (= the lattice glue E8=D8 u (D8+s): h_s=1 bosonic/condensable, index 2, det=4/4=1 even unimodular, cf v1/v83) and two twisted pairings => without holomorphy the c=8 bulk is MULTIPLY ambiguous; with one primary trivially Z=(1) unique. CONSEQUENCE: the whole of Target A reduces to the SINGLE theorem 'seam-Calderon boundary net is holomorphic with c=8' - then (E8)_1 (v83/GATE.METRIC.04) AND the unique bulk (this row) follow; the hypothesis stays [P]/[A]. Honest scope: nothing here proves the seam net IS holomorphic",Lattice [L] (classification + machine contrast) + [P]/[A] (the one remaining hypothesis),tfpt_5_redteam,GATE.METRIC.04; REDTEAM.A.01; v83; v77,v87_bulk_uniqueness_reduction.py,AQFT literature (LR/KLM/BKLR; standard),,Lattice [L]: bulk uniqueness rides on holomorphy; Target A = ONE residual,true
FLAV.CP.01,"Red-team Target D follow-up: CP-phase residual QUANTIFIED [N] (not closed; freeze respected): frozen leading reading delta_CKM=pi/3+3 lam^2=1.198232 rad=68.654 deg (registry DELTA_CKM_RAD untouched) gives J=3.327e-5 [I]. Clean phase probe gamma_PDG=65.7+-3.0 deg: pull +0.98 sigma => leading reading SURVIVES. AUDIT (recorded, explicitly NOT promoted): the data central value sits 0.07 deg from the ALTERNATIVE coefficient reading pi/3+2 lam^2 (|Z2| instead of N_fam) - the residual is -1.02 lam^2; textbook look-elsewhere trap, the registry keeps coefficient N_fam=3 (REG.FREEZE.01/v84 forbid silent switching). DECISION THRESHOLD: the two readings differ by lam^2=2.884 deg => 3-sigma distinguishable once sigma_gamma<=0.96 deg (LHCb upgrade / Belle II). Kill both ways: |gamma-68.65deg|>3sigma at sigma_gamma<1deg kills the N_fam coefficient; gamma->68.65 retires the |Z2| shadow. CAVEAT: J-inversion residual -3.15 lam^2 is magnitude-contaminated (TFPT source-scale s23=0.0434 vs PDG M_Z 0.0408; J pull +1.76 sigma recorded); gamma is the clean probe. Target-D typing unchanged: phases remain outside v_geo [P]",Numerical [N] (audit + thresholds) + [P] (phase mechanism open),tfpt_5_redteam;tfpt_2,REDTEAM.D.01; REG.FREEZE.01; FLAV.CKM.01,v88_cp_phase_audit.py,"PDG 2024 / CKMfitter (gamma=65.7+-3.0 deg, J=3.08+-0.14e-5)",,Numerical [N]: leading reading survives at +0.98 sigma; residual = -1.02 lam^2 recorded; decision at sigma_gamma<1 deg,true
GATE.METRIC.06,"CARRIER INDEX LEMMA [L] - the Gate-A theorem gets an equivalent index-theoretic form (sharper as a target): by Kawahigashi-Longo-Mueger (mu_A=[B:A]^2 mu_B; lattice nets mu=|discriminant|=det Cartan) the carrier inclusion has Jones index [(E8)_1:(D5)_1x(A3)_1]=sqrt(16/1)=4=|mu_4|=|Z2|^2 - the glue-group order IS the inclusion index. The extension is the mu_4 simple-current extension at level 1: adjoint branching 248=(45,1)+(1,15)+(16,4b)+(16b,4)+(10,6)=45+15+64+64+60; the three non-vacuum glue sectors are CURRENTS (h=1 exactly: 1/2+1/2, 5/8+3/8, 5/8+3/8); 1+3=4 sectors = the same Z4 glue as the lattice construction (v1). mu-additivity: an index-4 simple-current extension of the carrier has mu=16/16=1, so HOLOMORPHY FOLLOWS from the index statement - it need not be assumed. CONSEQUENCE: (H) 'seam-Calderon net holomorphic with c=8' <=> (H') 'seam net contains the carrier net with Jones index 4 as its mu_4 simple-current extension'. Why sharper: both ends of (H') are constructed objects (v77), finite index is controllable by Longo index theory, and the gap Delta_eff>0 (v76) supports finiteness. Negative control: mu(SO(16)_1)=4!=1 (v83/v87). Honest scope: the seam-side index computation is NOT done here; the boundary-net identification stays [P]/[A]",Lattice [L] (index arithmetic + reframing) + [P]/[A] (seam-side identification),tfpt_5_redteam;tfpt_research_contracts,GATE.METRIC.05; GATE.METRIC.04; E8.GLU.01; v77,v89_carrier_index_lemma.py,KLM 2001 (mu-index relation; standard),,Lattice [L]: Gate A <=> index-4 mu_4 simple-current extension of the carrier net,true
SEAM.AREACOEFF.03,"Seam-Horizon programme: the Fursaev-Solodukhin factor 4pi is now DERIVED, not imported [I] (removes the literature import of v67): (1) smoothed-cone Gauss-Bonnet - regularising the 2D cone (opening alpha) by a tangent spherical cap (tangency alpha=cos theta0) gives Int K dA = 2pi(1-cos theta0) = 2pi(1-alpha) EXACTLY, independent of the smoothing radius (topological; GB closure Int k_g=2pi alpha, chi(disk)=1; limits: hemisphere->cylinder alpha=0, flat->plane alpha=1); (2) codim-2 lift: Int sqrt(g)R -> 2*2pi(1-alpha)A = 4pi(1-alpha)A; (3) replica definition S=-d_alpha[logZ(alpha)-alpha logZ(1)]|_1 with logZ=k_red Int sqrt(g)R gives S=4pi k_red A with the smooth part dropping out - the FS relation machine-derived; (4) k_red=c3/2 (v73/SEAM.KHALF.01) => S=2pi c3 A, and S=A/4 forces c3=1/(8pi) UNIQUELY (sympy-solved). RESIDUAL ISOLATED [A]: the single remaining step is 'replica variation of the seam determinant (gapped Calderon kernel) produces the EH form k_red Int sqrt(g) R with cutoff-independent k_red' = the Seam-Horizon Theorem proper (SEAM.THEOREM.01); steps 1-4 contain no Bekenstein-Hawking import",Identity [I] (chain derived) + [A] (the one isolated residual),origin_theory;tfpt_horizon_readouts,SEAM.AREACOEFF.01; SEAM.AREACOEFF.02; SEAM.KHALF.01; SEAM.THEOREM.01,v90_conical_defect_chain.py,-,,Identity [I]: S=4pi k A derived; S=A/4 <=> c3=1/(8pi); residual = seam determinant => EH form,true
ARCH.SPINE.01,"SPINE TETRAHEDRON - the compiler microkernel as ONE finite object (review proposal 2026-06-10, validated and typed): the spine T={2,3,4,5}={|Z2|,N_fam,|mu4|,g_car} equals {e3(a),p0(a),e1(a),e2(a)} for the anchor a=(1,1,2), so the tetrahedron is the anchor plus its zeroth moment, not a second structure [I]. Edge products {6,8,10,12,15,20} = {|R+(A3)|/C6, rank E8=h(D5)=det R, A_Lambda=|E(K5)|, |R(A3)|=dim SM gauge, dim A3, det L} [I]; face products {24,30,40,60} = {|W(A3)|, h(E8), |R(D5)|=SumL, cascade start=dim(10,6) block (v89)} [I]; volume 120=|R+(E8)|=5!=sum E8 exponents=Tr_S+ X^2 [I]. Graph reading: |R(E8)|=240=|mu4|*|E(K4)|*|E(K5)| with |E(K4)|=p2(a)=6, |E(K5)|=p3(a)=10, plus negative control: breaks at K6 (|E(K6)|=15 != p4(a)=18) - specific not generic [I]. DISCIPLINE: the dual cuts (node x opposite face, edge x opposite edge, all =120) are TAUTOLOGIES of complementary partitions - typed as presentation raster, never as evidence; the grammar is a SUB-grammar (7, 16, 41, 48, 240, 248 are NOT subset products: the tetrahedron complements the admissibility filter, it does not replace it). chi_T=t^4-14t^3+71t^2-154t+120 (coefficients = node/edge/face sums + volume; 14=dim G2; spine symmetric about 7/2: chi(0)=chi(7)=120, chi(1)=chi(6)=24; scalaron 7=2+5=3+4 = complementary-pair sum = the same 7 as the branch-divisor trace v80/v81) typed AUDIT, not load-bearing",Identity [I] (closures + negative control) + Audit (chi_T fingerprint; dual cuts = presentation),tfpt_1;tfpt_3,"ANCHOR.GEN.01; FLAV.PENCIL.05; GATE.METRIC.06 (60=dim(10,6))",v91_spine_tetrahedron.py,-,,Identity [I]: spine tetrahedron closures; dual cuts tautological; sub-grammar honestly typed,true
GATE.METRIC.07,"GLUE UNIQUENESS [I]/[L] - the carrier extension tower completely classified (Gate A loses its last structural freedom): extensions of the carrier net/lattice correspond to isotropic subgroups of the discriminant form (Z4xZ4, q=(5x^2+3y^2)/8; q reproduces the level-1 sector weights of v87/v89). Exhaustive enumeration of all 15 subgroups: isotropic = {1, Z2, Z4, Z4}. (a) Exactly TWO Lagrangian glues <(1,1)> and <(1,3)>, each det=16/16=1 even unimodular rank 8 => E8 (unique, Minkowski-Siegel v83); they are swapped by EITHER single spinor conjugation (D5 or A3) and fixed by the simultaneous one => the mu_4 glue is unique UP TO THE SHEET Z2 - the two chiralities, matching exactly the two E8-extension modular invariants |chi_0+chi_{s,c}|^2 of v87. (b) The UNIQUE halfway extension {(0,0),(2,2)} has H_perp/H=Z2xZ2 with induced q={0,0,0,1/2} = the D8 discriminant form => SO(16)_1 is the ONLY intermediate of the tower (and is excluded by holomorphy, mu=4!=1). TOWER: carrier (mu=16) -> SO(16)_1 (mu=4) -> (E8)_1 (mu=1, sheet pair) - nothing else exists. CONSEQUENCE: with v89 (index 4 <=> holomorphy) and this row, Gate A is the BARE index statement 'the seam-Calderon inclusion has Jones index 4'; which extension it then is carries NO freedom. Seam-side identification stays [P]/[A]",Identity/Lattice [I]/[L] (exhaustive classification) + [P]/[A] (seam side),tfpt_5_redteam;tfpt_1,GATE.METRIC.06; GATE.METRIC.05; E8.GLU.01; v83; v87,v92_glue_uniqueness.py,-,,Identity/Lattice [I]/[L]: extension tower = carrier -> SO(16)_1 -> E8 (sheet pair); no freedom left in WHICH extension,true
FR.KOIDE.05,"Koide relaxation toy (next.txt P2 NARROWED, not closed): (1) BASIN LEMMA [I] - under the canonical dictionary q=N_fam*Q the physical Koide range Q in [1/3,1] (Cauchy-Schwarz) maps to q in [1,3]: the attractor q=2 lies inside, the repeller q=5 outside => EVERY physically possible charged-lepton configuration is in the attractor basin, no fine-tuning of the start needed. (2) EXACT RATE [I]: along the trajectory from the physical source value the cross-ratio rho=(q-2)/(5-q) contracts by EXACTLY mu=(2/3)^6 per F-step (Moebius linearity, machine-checked to 1e-30). (3) SOURCE [I]: the exact ladder gives Q_src=0.6644638161, i.e. rho_src=-0.0021980 = -phi0/24 to 0.8% - the v25 conjecture re-expressed in attractor coordinates: the source sits ONE SEED QUANTUM phi0/24 before the branch point (24=|W(A3)|). (4) POLE [N]: PDG pole masses give Q_pole=0.6666644634 - the branch point is hit to 3.3e-6 at the pole layer. HONEST NEGATIVES (they narrow P2): (5) flow time source->pole t=log_mu(rho_pole/rho_src)=2.838 is NOT an integer => the literal discrete iteration pole=F^n(source) is EXCLUDED; if the v82 map drives the transfer at all it must be the CONTINUOUS flow exp(t log F) at t~2.8 - the missing object is a continuous-time generator; (6) the 0.79% mismatch of rho_src vs -phi0/24 is far above ladder precision => 'exactly phi0/24' remains a [P] conjecture about the transfer normalisation. STATUS: basin/uniqueness/rate forced [I]; open [P]: the continuous generator and its flow time",Identity [I] (basin/rate/source) + Numerical [N] (pole) + [P] (transfer mechanism),tfpt_4_frontier;next.txt,FR.KOIDE.04; FLAV.PENCIL.04; v82,v93_koide_relaxation_toy.py,PDG 2024 lepton pole masses,,Identity/Numerical: basin lemma + exact rate + honest negatives; P2 narrowed to the continuous transfer generator,true
